id,prediction
0,0.4479619
1,0.78375113
2,0.18189144
3,0.62041163
4,0.13867645
5,0.76598513
6,0.3360099
7,0.47745037
8,0.11792278
9,0.783834
10,0.38113123
11,0.6332208
12,0.80882937
13,0.47617352
14,0.6081554
15,0.8075575
16,0.12100372
17,0.8081569
18,0.6149379
19,0.1431038
20,0.6973355
21,0.7191037
22,0.5004854
23,0.25641817
24,0.18026498
25,0.6958701
26,0.8071217
27,0.8089113
28,0.30573186
29,0.5837353
30,0.62795216
31,0.7944301
32,0.60474
33,0.14111584
34,0.7093116
35,0.5633818
36,0.2785112
37,0.79288614
38,0.3545514
39,0.6722612
40,0.25901484
41,0.27449054
42,0.1187344
43,0.14691705
44,0.80706733
45,0.80294067
46,0.49906927
47,0.7033843
48,0.69702256
49,0.5609472
50,0.8045949
51,0.25186235
52,0.28106514
53,0.12426638
54,0.2526004
55,0.17218968
56,0.62404794
57,0.8074893
58,0.39243886
59,0.7679738
60,0.7593161
61,0.81073385
62,0.4343886
63,0.13122346
64,0.17416282
65,0.1615675
66,0.8045561
67,0.322823
68,0.2889873
69,0.3064794
70,0.8098803
71,0.80277044
72,0.12619142
73,0.45522535
74,0.60907084
75,0.81105065
76,0.12605947
77,0.5878576
78,0.78111774
79,0.80819297
80,0.3527127
81,0.6933102
82,0.62600625
83,0.5308501
84,0.38077465
85,0.26007518
86,0.23776986
87,0.3216487
88,0.44214833
89,0.27116895
90,0.7579713
91,0.1179154
92,0.3556184
93,0.71017474
94,0.70976084
95,0.65920836
96,0.17178854
97,0.7466235
98,0.7711582
99,0.78605473
100,0.6841811
101,0.235966
102,0.8076926
103,0.28135285
104,0.30652392
105,0.78108406
106,0.78605914
107,0.81060535
108,0.1187621
109,0.2554043
110,0.8060348
111,0.47227004
112,0.2221806
113,0.12229903
114,0.1319627
115,0.80819094
116,0.7693486
117,0.122768015
118,0.62926877
119,0.15710315
120,0.25819826
121,0.65037155
122,0.80833626
123,0.2848162
124,0.14494626
125,0.12905712
126,0.6269491
127,0.13969404
128,0.5866931
129,0.23071522
130,0.8087828
131,0.7083669
132,0.6940203
133,0.5467648
134,0.57374847
135,0.7106896
136,0.51478046
137,0.7860962
138,0.7653264
139,0.8060354
140,0.54793596
141,0.803265
142,0.5359026
143,0.8086343
144,0.4247319
145,0.1624967
146,0.70860827
147,0.60496145
148,0.11816262
149,0.7863411
150,0.67129844
151,0.18219724
152,0.5565575
153,0.12775773
154,0.20942636
155,0.44068104
156,0.30194035
157,0.310161
158,0.7520984
159,0.40132207
160,0.5474853
161,0.33883515
162,0.30881467
163,0.17839216
164,0.60384345
165,0.6953168
166,0.51799405
167,0.6105854
168,0.7202452
169,0.55893874
170,0.60233366
171,0.14955088
172,0.12713152
173,0.3209678
174,0.120738186
175,0.80772555
176,0.39050806
177,0.17061962
178,0.14223099
179,0.6090218
180,0.11872447
181,0.12595682
182,0.26714388
183,0.18823397
184,0.74591345
185,0.5735978
186,0.41491866
187,0.72403234
188,0.7954072
189,0.42230326
190,0.6611179
191,0.16923751
192,0.6536672
193,0.8089448
194,0.76592654
195,0.5608336
196,0.808611
197,0.5186332
198,0.8089094
199,0.13957559
200,0.7921445
201,0.1689115
